timestamp_utc,price_eur_mwh,prediction,residual,forecast_q10,forecast_q50,forecast_q90
2023-01-08 05:00:00+00:00,9.02,66.51469421386719,-57.49469421386719,,,
2023-01-08 06:00:00+00:00,16.47,72.37043762207031,-55.900437622070314,,,
2023-01-08 07:00:00+00:00,49.42,91.33653259277344,-41.916532592773436,,,
2023-01-08 08:00:00+00:00,82.8,98.8915557861328,-16.0915557861328,,,
2023-01-08 09:00:00+00:00,93.7,104.3487548828125,-10.648754882812497,,,
2023-01-08 10:00:00+00:00,103.87,105.13301849365234,-1.2630184936523392,,,
2023-01-08 11:00:00+00:00,101.69,105.5014877319336,-3.811487731933596,,,
2023-01-08 12:00:00+00:00,99.0,103.5006866455078,-4.500686645507798,,,
2023-01-08 13:00:00+00:00,104.29,101.6709442138672,2.6190557861328045,,,
2023-01-08 14:00:00+00:00,103.64,101.65725708007812,1.9827429199218756,,,
2023-01-08 15:00:00+00:00,109.11,105.94319152832033,3.1668084716796727,,,
2023-01-08 16:00:00+00:00,118.04,105.2776870727539,12.7623129272461,,,
2023-01-08 17:00:00+00:00,122.61,105.6568603515625,16.9531396484375,,,
2023-01-08 18:00:00+00:00,109.11,104.39395904541016,4.716040954589843,,,
2023-01-08 19:00:00+00:00,103.93,96.71316528320312,7.216834716796882,,,
2023-01-08 20:00:00+00:00,98.43,93.52989196777344,4.900108032226569,,,
2023-01-08 21:00:00+00:00,99.37,86.77278137207031,12.597218627929692,,,
2023-01-08 22:00:00+00:00,81.34,72.50251007080078,8.837489929199222,,,
2023-01-08 23:00:00+00:00,75.13,67.686767578125,7.4432324218749955,,,
2023-01-09 00:00:00+00:00,64.38,61.3157844543457,3.0642155456542923,,,
2023-01-09 01:00:00+00:00,60.28,60.60438537597656,-0.32438537597656136,,,
2023-01-09 02:00:00+00:00,39.41,57.69524002075195,-18.285240020751957,,,
2023-01-09 03:00:00+00:00,47.25,71.91870880126953,-24.66870880126953,,,
2023-01-09 04:00:00+00:00,69.07,97.14503479003906,-28.07503479003907,,,
2023-01-09 05:00:00+00:00,107.13,113.3924789428711,-6.262478942871098,,,
2023-01-09 06:00:00+00:00,160.0,133.13824462890625,26.86175537109375,,,
2023-01-09 07:00:00+00:00,180.0,142.66725158691406,37.33274841308594,,,
2023-01-09 08:00:00+00:00,177.14,158.4555206298828,18.684479370117174,,,
2023-01-09 09:00:00+00:00,159.07,154.1262969970703,4.943703002929681,,,
2023-01-09 10:00:00+00:00,160.57,151.39390563964844,9.176094360351556,,,
2023-01-09 11:00:00+00:00,140.56,153.83995056152344,-13.279950561523435,,,
2023-01-09 12:00:00+00:00,137.67,150.89593505859375,-13.225935058593763,,,
2023-01-09 13:00:00+00:00,143.57,161.48614501953125,-17.916145019531257,,,
2023-01-09 14:00:00+00:00,151.02,170.84434509277344,-19.824345092773427,,,
2023-01-09 15:00:00+00:00,161.96,188.70135498046875,-26.741354980468742,,,
2023-01-09 16:00:00+00:00,176.07,186.8148956298828,-10.74489562988282,,,
2023-01-09 17:00:00+00:00,182.18,189.5165252685547,-7.336525268554681,,,
2023-01-09 18:00:00+00:00,170.79,177.0245361328125,-6.234536132812508,,,
2023-01-09 19:00:00+00:00,160.51,151.42726135253906,9.082738647460928,,,
2023-01-09 20:00:00+00:00,138.93,130.72889709472656,8.201102905273444,,,
2023-01-09 21:00:00+00:00,132.0,119.991943359375,12.008056640625,,,
2023-01-09 22:00:00+00:00,108.31,112.29750061035156,-3.9875006103515602,,,
2023-01-09 23:00:00+00:00,106.02,107.82373809814452,-1.803738098144521,,,
2023-01-10 00:00:00+00:00,96.71,97.53346252441406,-0.8234625244140688,,,
2023-01-10 01:00:00+00:00,95.14,95.83317565917967,-0.6931756591796727,,,
2023-01-10 02:00:00+00:00,90.36,90.46551513671876,-0.10551513671876478,,,
2023-01-10 03:00:00+00:00,95.61,93.5370635986328,2.072936401367201,,,
2023-01-10 04:00:00+00:00,108.6,113.06394958496094,-4.463949584960943,,,
2023-01-10 05:00:00+00:00,138.13,126.43409729003906,11.695902709960933,,,
2023-01-10 06:00:00+00:00,154.73,166.88262939453125,-12.15262939453126,,,
2023-01-10 07:00:00+00:00,165.33,181.68153381347656,-16.35153381347655,,,
2023-01-10 08:00:00+00:00,160.42,190.3446350097656,-29.92463500976561,,,
2023-01-10 09:00:00+00:00,154.73,182.99464416503903,-28.264644165039044,,,
2023-01-10 10:00:00+00:00,146.45,182.70388793945312,-36.253887939453136,,,
