bucket,mae,rmse,median_ae,n
negative_price,43.79715536105033,55.36225953825963,40.010000000000005,457
price_gt_200,157.36131782945736,219.2944948831286,111.17000000000002,129
price_gt_500,504.2726666666667,526.1934721310531,514.3100000000001,15
