timestamp_utc,price_eur_mwh,prediction,fold,residual,forecast_q10,forecast_q50,forecast_q90
2024-08-14 21:00:00+00:00,109.95,117.20620727539062,fold_2,-7.256207275390622,85.82123988342285,106.51707550048827,126.39332797241212
2024-08-14 22:00:00+00:00,110.33,104.06119537353516,fold_2,6.268804626464842,73.41601788330078,93.80924018859864,113.41212060546874
2024-08-14 23:00:00+00:00,109.66,101.75808715820312,fold_2,7.901912841796872,71.11290966796875,91.5061319732666,111.10901239013671
2024-08-15 00:00:00+00:00,105.3,100.5875244140625,fold_2,4.712475585937497,69.94234692382813,90.33556922912598,109.93844964599609
2024-08-15 01:00:00+00:00,94.74,100.70191955566406,fold_2,-5.961919555664068,70.05674206542969,90.44996437072754,110.05284478759765
2024-08-15 02:00:00+00:00,96.02,100.70191955566406,fold_2,-4.6819195556640665,70.05674206542969,90.44996437072754,110.05284478759765
2024-08-15 03:00:00+00:00,108.91,113.18289947509766,fold_2,-4.27289947509766,82.53772198486328,102.93094429016114,122.53382470703124
2024-08-15 04:00:00+00:00,119.75,133.7149658203125,fold_2,-13.9649658203125,103.06978833007813,123.46301063537598,143.0658910522461
2024-08-15 05:00:00+00:00,120.71,142.7462921142578,fold_2,-22.03629211425782,112.10111462402344,132.4943369293213,152.0972173461914
2024-08-15 06:00:00+00:00,114.97,123.05393981933594,fold_2,-8.083939819335939,92.40876232910156,112.80198463439942,132.40486505126952
2024-08-15 07:00:00+00:00,91.12,106.40641784667967,fold_2,-15.286417846679669,75.7612403564453,96.15446266174315,115.75734307861326
2024-08-15 08:00:00+00:00,59.1,90.74795532226562,fold_2,-31.647955322265624,60.10277783203125,80.4960001373291,100.09888055419921
2024-08-15 09:00:00+00:00,19.94,69.51091766357422,fold_2,-49.57091766357422,38.865740173339844,59.25896247863769,78.8618428955078
2024-08-15 10:00:00+00:00,9.86,49.19732666015625,fold_2,-39.33732666015625,18.552149169921872,38.94537147521972,58.54825189208984
2024-08-15 11:00:00+00:00,0.01,28.219562530517575,fold_2,-28.209562530517573,-2.4256149597168033,17.96760734558105,37.570487762451165
2024-08-15 12:00:00+00:00,-0.04,23.260326385498047,fold_2,-23.300326385498046,-7.384851104736331,13.008371200561522,32.611251617431634
2024-08-15 13:00:00+00:00,4.25,30.95611572265625,fold_2,-26.70611572265625,0.31093823242187213,20.704160537719723,40.30704095458984
2024-08-15 14:00:00+00:00,33.41,57.89909362792969,fold_2,-24.48909362792969,27.25391613769531,47.64713844299316,67.25001885986327
2024-08-15 15:00:00+00:00,77.26,91.7410888671875,fold_2,-14.481088867187495,61.095911376953126,81.48913368225098,101.09201409912109
2024-08-15 16:00:00+00:00,119.93,110.56285095214844,fold_2,9.36714904785157,79.91767346191406,100.31089576721192,119.91377618408202
2024-08-15 17:00:00+00:00,142.51,157.00201416015625,fold_2,-14.492014160156259,126.35683666992188,146.75005897521973,166.35293939208984
2024-08-15 18:00:00+00:00,160.3,208.1587829589844,fold_2,-47.85878295898439,177.51360546875003,197.90682777404788,217.509708190918
2024-08-15 19:00:00+00:00,140.84,153.23587036132812,fold_2,-12.395870361328122,122.59069287109375,142.9839151763916,162.5867955932617
2024-08-15 20:00:00+00:00,118.87,127.63036346435548,fold_2,-8.760363464355478,96.98518597412111,117.37840827941896,136.98128869628908
2024-08-15 21:00:00+00:00,94.94,113.0101089477539,fold_2,-18.07010894775391,82.36493145751953,102.75815376281739,122.3610341796875
2024-08-15 22:00:00+00:00,108.97,105.1904067993164,fold_2,3.7795932006835926,74.72206416320802,94.90272247314454,114.32098788452149
2024-08-15 23:00:00+00:00,86.78,102.2342758178711,fold_2,-15.454275817871093,71.7659331817627,91.94659149169922,111.36485690307617
2024-08-16 00:00:00+00:00,85.58,95.571533203125,fold_2,-9.991533203125002,65.10319056701661,85.28384887695313,104.70211428833008
2024-08-16 01:00:00+00:00,85.83,91.59342956542967,fold_2,-5.763429565429675,61.12508692932128,81.30574523925779,100.72401065063475
2024-08-16 02:00:00+00:00,87.76,93.62875366210938,fold_2,-5.86875366210937,63.16041102600098,83.3410693359375,102.75933474731445
2024-08-16 03:00:00+00:00,92.05,106.51847839355467,fold_2,-14.468478393554676,76.05013575744627,96.23079406738279,115.64905947875975
2024-08-16 04:00:00+00:00,128.42,126.10196685791016,fold_2,2.3180331420898312,95.63362422180177,115.81428253173829,135.23254794311524
2024-08-16 05:00:00+00:00,134.91,128.10971069335938,fold_2,6.800289306640622,97.64136805725099,117.8220263671875,137.24029177856445
2024-08-16 06:00:00+00:00,124.83,112.01725769042967,fold_2,12.812742309570325,81.54891505432127,101.72957336425779,121.14783877563475
2024-08-16 07:00:00+00:00,100.95,94.37033081054688,fold_2,6.579669189453128,63.90198817443848,84.082646484375,103.50091189575195
2024-08-16 08:00:00+00:00,76.15,61.67858505249024,fold_2,14.471414947509764,31.210242416381845,51.390900726318364,70.80916613769531
2024-08-16 09:00:00+00:00,59.83,39.61214828491211,fold_2,20.21785171508789,9.143805648803713,29.324463958740232,48.74272937011719
2024-08-16 10:00:00+00:00,50.68,38.03754425048828,fold_2,12.642455749511718,7.569201614379885,27.749859924316404,47.16812533569336
2024-08-16 11:00:00+00:00,49.93,38.15949249267578,fold_2,11.770507507324218,7.691149856567385,27.871808166503904,47.29007357788086
2024-08-16 12:00:00+00:00,47.57,44.01773452758789,fold_2,3.5522654724121097,13.549391891479495,33.73005020141601,53.14831561279297
2024-08-16 13:00:00+00:00,55.16,57.930931091308594,fold_2,-2.770931091308597,27.462588455200198,47.643246765136716,67.06151217651367
2024-08-16 14:00:00+00:00,82.67,69.8510513305664,fold_2,12.818948669433595,39.38270869445801,59.56336700439453,78.98163241577149
2024-08-16 15:00:00+00:00,103.76,94.7142333984375,fold_2,9.045766601562505,64.24589076232911,84.42654907226563,103.84481448364258
2024-08-16 16:00:00+00:00,134.92,130.71749877929688,fold_2,4.2025012207031125,100.24915614318849,120.429814453125,139.84807986450195
2024-08-16 17:00:00+00:00,230.52,155.91485595703125,fold_2,74.60514404296876,125.44651332092286,145.62717163085938,165.04543704223633
2024-08-16 18:00:00+00:00,243.12,170.9525909423828,fold_2,72.16740905761719,140.48424830627442,160.66490661621094,180.0831720275879
2024-08-16 19:00:00+00:00,171.83,152.56321716308594,fold_2,19.266782836914075,122.09487452697755,142.27553283691407,161.69379824829102
2024-08-16 20:00:00+00:00,134.54,137.13685607910156,fold_2,-2.5968560791015705,106.66851344299317,126.84917175292969,146.26743716430664
2024-08-16 21:00:00+00:00,116.17,119.1738739013672,fold_2,-3.0038739013672,88.7055312652588,108.88618957519532,128.30445498657227
2024-08-16 22:00:00+00:00,107.11,122.7530517578125,fold_2,-15.6430517578125,92.88472770690919,112.82738281249999,132.1357215538025
2024-08-16 23:00:00+00:00,109.26,113.04012298583984,fold_2,-3.7801229858398386,83.17179893493653,103.11445404052733,122.42279278182986
