delivery_date,n_hours,oracle_pnl,S0_traded,S0_i,S0_j,S0_net_pnl,S0_gross_pnl,S1_traded,S1_i,S1_j,S1_net_pnl,S1_gross_pnl,S2_traded,S2_i,S2_j,S2_net_pnl,S2_gross_pnl,S3_traded,S3_i,S3_j,S3_net_pnl,S3_gross_pnl,S4_traded,S4_i,S4_j,S4_net_pnl,S4_gross_pnl,S5_traded,S5_i,S5_j,S5_net_pnl,S5_gross_pnl
2023-01-16,24,74.2415,False,,,0.0,0.0,True,14.0,23.0,-76.0,-48.25,True,0.0,8.0,70.3315,98.0815,False,,,0.0,0.0,True,3.0,9.0,60.650000000000006,88.4,False,,,0.0,0.0
2023-01-17,24,43.24550000000001,False,,,0.0,0.0,True,3.0,8.0,11.905999999999992,39.65599999999999,True,3.0,18.0,33.105000000000004,60.855000000000004,True,3.0,18.0,33.105000000000004,60.855000000000004,True,3.0,9.0,-1.575000000000017,26.174999999999983,False,,,0.0,0.0
2023-01-18,24,12.709499999999991,False,,,0.0,0.0,True,3.0,17.0,-10.676000000000016,17.073999999999984,True,1.0,17.0,-12.486000000000018,15.263999999999982,False,,,0.0,0.0,True,3.0,17.0,-10.676000000000016,17.073999999999984,False,,,0.0,0.0
2023-01-19,24,42.030499999999975,False,,,0.0,0.0,True,4.0,8.0,9.050500000000014,36.800500000000014,True,2.0,17.0,36.20049999999998,63.95049999999998,False,,,0.0,0.0,True,1.0,8.0,1.2105000000000103,28.96050000000001,False,,,0.0,0.0
2023-01-20,24,29.61099999999999,False,,,0.0,0.0,True,4.0,17.0,4.257000000000005,32.007000000000005,True,1.0,17.0,4.736999999999995,32.486999999999995,False,,,0.0,0.0,True,4.0,17.0,4.257000000000005,32.007000000000005,False,,,0.0,0.0
2023-01-21,24,0.0,False,,,0.0,0.0,True,2.0,8.0,-38.33200000000002,-10.582000000000022,False,,,0.0,0.0,False,,,0.0,0.0,True,4.0,18.0,-6.933500000000038,20.816499999999962,False,,,0.0,0.0
2023-01-22,24,27.239500000000007,False,,,0.0,0.0,False,,,0.0,0.0,True,5.0,18.0,26.219499999999996,53.9695,False,,,0.0,0.0,False,,,0.0,0.0,False,,,0.0,0.0
2023-01-23,24,54.34700000000001,False,,,0.0,0.0,True,2.0,18.0,34.70949999999999,62.45949999999999,True,2.0,8.0,43.081999999999994,70.832,False,,,0.0,0.0,True,2.0,18.0,34.70949999999999,62.45949999999999,False,,,0.0,0.0
2023-01-24,24,41.16549999999998,False,,,0.0,0.0,True,3.0,9.0,41.16549999999998,68.91549999999998,True,2.0,17.0,29.960000000000008,57.71000000000001,False,,,0.0,0.0,True,2.0,9.0,35.4255,63.1755,False,,,0.0,0.0
2023-01-25,24,16.834000000000003,False,,,0.0,0.0,True,3.0,9.0,15.930000000000007,43.68000000000001,True,4.0,9.0,16.80000000000001,44.55000000000001,False,,,0.0,0.0,True,3.0,8.0,15.963999999999999,43.714,False,,,0.0,0.0
2023-01-26,24,10.093500000000006,False,,,0.0,0.0,True,4.0,8.0,5.347499999999997,33.0975,True,3.0,9.0,10.093500000000006,37.843500000000006,False,,,0.0,0.0,True,4.0,8.0,5.347499999999997,33.0975,False,,,0.0,0.0
2023-01-27,24,17.735,False,,,0.0,0.0,True,3.0,9.0,16.451499999999996,44.201499999999996,True,3.0,10.0,12.89,40.64,False,,,0.0,0.0,False,,,0.0,0.0,False,,,0.0,0.0
2023-01-28,24,0.0,False,,,0.0,0.0,True,3.0,18.0,-9.38900000000001,18.36099999999999,False,,,0.0,0.0,False,,,0.0,0.0,True,3.0,18.0,-9.38900000000001,18.36099999999999,False,,,0.0,0.0
2023-01-29,24,0.0,False,,,0.0,0.0,False,,,0.0,0.0,False,,,0.0,0.0,False,,,0.0,0.0,False,,,0.0,0.0,False,,,0.0,0.0
