delivery_date,n_hours,oracle_pnl,S0_traded,S0_i,S0_j,S0_net_pnl,S0_gross_pnl,S1_traded,S1_i,S1_j,S1_net_pnl,S1_gross_pnl,S2_traded,S2_i,S2_j,S2_net_pnl,S2_gross_pnl,S3_traded,S3_i,S3_j,S3_net_pnl,S3_gross_pnl,S4_traded,S4_i,S4_j,S4_net_pnl,S4_gross_pnl,S5_traded,S5_i,S5_j,S5_net_pnl,S5_gross_pnl
2023-01-16,24,92.7415,False,,,0.0,0.0,True,14.0,23.0,-57.5,-48.25,True,0.0,8.0,88.8315,98.0815,True,0.0,8.0,88.8315,98.0815,True,3.0,9.0,79.15,88.4,False,,,0.0,0.0
2023-01-17,24,61.74550000000001,False,,,0.0,0.0,True,3.0,8.0,30.40599999999999,39.65599999999999,True,3.0,18.0,51.605000000000004,60.855000000000004,True,3.0,18.0,51.605000000000004,60.855000000000004,True,3.0,9.0,16.924999999999983,26.174999999999983,False,,,0.0,0.0
2023-01-18,24,31.20949999999999,False,,,0.0,0.0,True,3.0,17.0,7.823999999999984,17.073999999999984,True,1.0,17.0,6.013999999999982,15.263999999999982,False,,,0.0,0.0,True,3.0,17.0,7.823999999999984,17.073999999999984,False,,,0.0,0.0
2023-01-19,24,60.530499999999975,False,,,0.0,0.0,True,4.0,8.0,27.550500000000014,36.800500000000014,True,2.0,17.0,54.70049999999998,63.95049999999998,False,,,0.0,0.0,True,1.0,8.0,19.71050000000001,28.96050000000001,False,,,0.0,0.0
2023-01-20,24,48.11099999999999,False,,,0.0,0.0,True,4.0,17.0,22.757000000000005,32.007000000000005,True,1.0,17.0,23.236999999999995,32.486999999999995,True,2.0,17.0,25.296999999999997,34.547,True,4.0,17.0,22.757000000000005,32.007000000000005,False,,,0.0,0.0
2023-01-21,24,12.336499999999972,False,,,0.0,0.0,True,2.0,8.0,-19.832000000000022,-10.582000000000022,True,4.0,8.0,-10.882000000000033,-1.6320000000000334,False,,,0.0,0.0,True,4.0,18.0,11.566499999999962,20.816499999999962,False,,,0.0,0.0
2023-01-22,24,45.73950000000001,False,,,0.0,0.0,True,6.0,18.0,34.90950000000001,44.15950000000001,True,5.0,18.0,44.7195,53.9695,False,,,0.0,0.0,True,6.0,18.0,34.90950000000001,44.15950000000001,False,,,0.0,0.0
2023-01-23,24,72.84700000000001,False,,,0.0,0.0,True,2.0,18.0,53.20949999999999,62.45949999999999,True,2.0,8.0,61.581999999999994,70.832,False,,,0.0,0.0,True,2.0,18.0,53.20949999999999,62.45949999999999,False,,,0.0,0.0
2023-01-24,24,59.66549999999998,False,,,0.0,0.0,True,3.0,9.0,59.66549999999998,68.91549999999998,True,2.0,17.0,48.46000000000001,57.71000000000001,True,2.0,17.0,48.46000000000001,57.71000000000001,True,2.0,9.0,53.9255,63.1755,False,,,0.0,0.0
2023-01-25,24,35.334,False,,,0.0,0.0,True,3.0,9.0,34.43000000000001,43.68000000000001,True,4.0,9.0,35.30000000000001,44.55000000000001,False,,,0.0,0.0,True,3.0,8.0,34.464,43.714,False,,,0.0,0.0
2023-01-26,24,28.593500000000006,False,,,0.0,0.0,True,4.0,8.0,23.847499999999997,33.0975,True,3.0,9.0,28.593500000000006,37.843500000000006,False,,,0.0,0.0,True,4.0,8.0,23.847499999999997,33.0975,False,,,0.0,0.0
